,principal_components_1,principal_components_2,principal_components_3,principal_components_4,principal_components_5
0,-5.086133642437821,-2.3682717867076573,3.4942596074529866,-1.4614570785884209,1.6498129846457121
1,-0.8778208072361523,7.591981608605056,2.1970845483028243,2.596665888450108,0.08126140481102588
2,-3.077279447293303,1.8247362684299653,-5.64839585003377,2.666587780666739,1.3383918853738348
3,-3.070038725888059,-1.4119596392583573,-2.9314520535283246,-0.5071061717106391,0.22235646796839958
4,0.3074990870537534,-0.7239593407721285,0.41351740591366515,0.3297397922347253,-1.2263492949825476
5,-2.818406264700074,-0.6513932191146936,-0.38512112777784635,0.0022209597845040097,-0.4521991364521168
6,-1.4486198000973003,-1.9434933767967304,-0.8147686581120676,0.9074393765577546,1.1561172321616522
7,-3.8516008902778403,-1.669392474932442,-1.028000363946263,-1.173330781888302,0.5441200239808902
8,-1.647792072571113,-1.387817846400035,0.286532473296901,-0.8543867357812807,-0.026001314331932895
9,0.6700755306515876,-0.14840447473788143,0.07577026495645196,0.8036534066686819,-0.8758801311387161
10,-2.725443120637081,-0.4309836664004745,-0.05490836888796677,-0.1439547093333712,-0.26247333361832725
11,-4.288469992982675,-1.206625579511962,-1.8590197120209502,0.013622869227351536,0.9664597770688326
12,-2.0511172287334687,-1.205500655774702,-0.5926125911587649,0.18479153441476082,-0.1842278291743853
13,-2.1703501015650435,-1.126824129829248,-0.5652865398593696,2.2344074643064022,1.0207830341189998
14,0.27662780624467564,-3.161150287198223,-0.38989290883026156,-1.527012421770801,-1.0789910081478022
15,-3.5072655940616304,-2.3621207266814093,0.29778660680280705,-0.7711039725514282,1.1497889521716125
16,-2.2431473756709805,-0.9808351557541204,-0.9950801437309831,-0.27645405507429993,0.7610967916902341
17,5.0620052749700175,1.1221612104043324,0.4406412232691885,-0.9824023859180956,1.2426624539779698
18,-1.3779791386826619,-2.497464239053435,-1.0453158699392524,-0.5156382672530148,0.07149326271195496
19,-1.639812147377796,-0.5298274023274042,1.311558557388621,2.3578317079544964,0.3189822414751884
20,-0.746326837031734,-0.5905678794127026,0.5239740108182068,1.9360179143161593,0.00034325605027572153
21,1.6295564952439188,-3.651387514375128,-0.7240032817221114,-1.1989756407805212,-1.4913167377618592
22,-2.9098486486750277,-1.9882677149774728,1.9066133172676099,2.09164518799056,1.8318617106635016
23,-1.5263932253890045,-2.671908646926317,0.5468895710367203,3.8855649300758497,-0.5363437234093174
24,-3.0404568631242546,-1.765628568597958,0.834571652750978,1.582328543293581,1.696415709325323
25,0.2342940153676456,-1.9823424108131487,-0.05175176964310832,1.711051730441991,-1.1787543286655662
26,0.05550363398819444,-4.139723602923031,1.5604511855941667,1.9280473642644622,1.1497075044693075
27,0.6022217760566405,-2.7914526284676993,2.4083424552853647,2.1630504385963354,2.0122194627153176
28,-0.7330911831336774,-2.155693392671264,-0.5808762185534608,-0.9553862914490088,-0.01474850165119061
29,1.6981864630161787,-1.9524924564647552,-0.16004677469688705,-2.0813324636484603,2.891776906018076
30,2.0285995679909488,-2.3222554771007764,1.0287763914174204,-0.02233020215440219,-1.2181996742699681
31,0.05095886120275454,-2.9850175764509714,2.3361949214361837,0.6899189908069399,0.2808694513153372
32,-1.035359593488836,-3.4019168589176862,-0.12744471303170968,-1.3078803535345345,0.7048776817537241
33,-2.729289798539658,-1.4741513094220344,5.9297577329966815,-3.359850100186873,-1.0389137302393783
34,1.749996080853798,0.7593437156418257,1.0308119396572433,1.4992047207262837,-4.046172147834057
35,0.3885536595625331,3.477567517306105,2.653158836345368,-1.0387604327231734,-0.07023881210232849
36,2.1049441827188424,-2.2813699570054617,-3.3020207808643156,1.0806443130345493,-1.0484474780052935
37,-1.0462250147708358,-2.0000151805619693,0.941809641378613,-2.811926187845573,-0.4679201033998967
38,0.36315510654087163,0.9837937333958396,2.179138047783132,1.5702029741078423,-2.598864485794946
39,-1.0387197893712894,5.794099486457098,2.7007153731623634,2.2022150810207908,-1.9457592589944421
40,2.7227847152255267,3.7543695469696967,-1.9298082670894934,1.4909172350472661,-1.9636594154825195
41,-1.7507668732309924,3.6776719627832857,0.4014464946790837,-0.27575847957077443,-5.311501714363157
42,0.969273862123941,1.9205776908212007,-0.2610286616888588,-0.891720924010815,-3.440050850624493
43,-0.5042089985506122,-1.819354049959354,0.8093514954401261,2.7427712977467884,-0.037329949790924896
44,1.3500116281564079,3.5297398980645647,3.523898997219443,-1.0933293328706566,-2.039842286358833
45,-0.3856017530873924,1.1528191278928124,-1.4577819987211151,-2.916673248182604,-1.9966897732742113
46,-1.8568340228098603,1.3453824429315697,-1.2157610139627204,-3.000683550881397,0.42858133790965197
47,-1.4248102315337003,1.3070490554399516,0.5311902470886078,2.0148673317649792,-1.8672096830242024
48,0.5858369412042088,0.5967565602375448,0.35233639758000485,1.6665898427069048,-1.3363768993292864
49,0.5495048085240217,-1.3080652146774816,0.416708376134633,1.451229131170586,4.045107293818214
50,-1.1691462584666377,3.829356967352974,1.5149302092079016,-4.802185181553993,-1.571662364889551
51,1.96010175106166,1.556838883836906,-0.9869629836284479,3.294326113329378,-1.0111696515825415
52,1.6429268518865028,-3.8162149333242,0.49154536827638967,-0.05928743221938699,-0.9258004941417242
53,-4.017671954857659,0.24381878501934165,3.1372714900881036,-3.610802194693733,0.2633907931654366
54,4.251240006056192,-4.284564108171863,-2.4725260821924806,-3.767607146935235,0.8837904166838414
55,2.1120917693505,-1.0600138927184275,3.5024270393013115,-0.6697232874610416,0.4876229023137072
56,-3.226250312599739,-1.0883519700290716,0.1262054806282212,-1.837870822886741,-1.3981313635051116
57,0.7349827259053733,2.898178822035072,1.96129929698307,-1.6430955615688394,-1.9621339626723422
58,2.256121473305856,4.1860033540229935,-0.11264618291802177,0.7113325800565854,-1.656885802316716
59,3.522055089571866,5.290745425475281,0.2679711178625242,-0.10652869732347583,-1.4742065780761677
60,-1.7736262306454633,0.5639360755933969,-2.293869200334736,-0.8248863988555722,-2.0007034655260707
61,-4.575210932285122,1.4181471779430266,-1.8615856213435809,-2.9792089911867015,0.2082045488323986
62,3.1528913606257136,3.8512424147137883,-0.6887579216804116,-1.4128325157850714,1.014125369787116
63,-0.26843336286534236,-2.4336429887502478,-1.8657794212114966,1.8688052830118969,-1.4747710365955051
64,1.1243145981721903,-3.7571938111855587,1.3695934497582296,-1.464648792850607,-0.01572878249694706
65,-3.822877003726364,2.112090799808072,2.0932655898725723,-0.7326825595996295,-0.3832300255715642
66,1.620446891208876,3.8532027270422495,-0.8661916705065769,0.5603434532407711,0.5961927568906882
67,1.0961597511582175,2.124406011434341,-2.1725611403690803,-0.5399449692690601,0.011205651396307826
68,-0.6773862852930524,0.09071765365411631,-2.116644669010473,-3.207503367310316,-2.0287231640971974
69,1.7030380470292596,4.99542318495351,2.3710929485387395,-0.1647332473419411,3.0243826485867786
70,0.03065868050107056,-0.39481991477899936,6.537379664757345,-2.5346425603109917,-1.962556349343193
71,0.8002937443894909,1.4267377189985724,-0.3280818471014263,-0.07046871328865262,-2.22611181516368
72,0.5092624641230016,1.193288808625168,0.9625229180417776,1.741503069494558,0.9247430137729411
73,1.7347543193178676,-0.8066097077911469,-0.9501015956236697,-1.083275858133661,-2.2733369123403957
74,1.2401064358577967,1.1734062679467456,1.0107830743439652,-1.6957002650944284,-0.5290808291209828
75,1.3873037834594069,-0.19036091580647743,-1.066217872797807,-0.2827834543645611,2.1018555881569463
76,2.4232358544834613,-0.5260902100268349,-0.22030392828350356,0.7273613155461309,1.324865807617948
77,0.6939569669581876,-0.23018565491500864,0.7856833620108824,-0.6412252786427772,0.9338196540757349
78,3.9470127305224194,-2.2295050719409164,0.2765439799752077,-0.9653597562655567,-0.09455261440934468
79,1.6246579131325518,-1.935823963193346,2.242204992903519,-0.09347567676321374,-1.6949155338744186
80,0.9259540257023204,2.6795083526932686,3.2231965416284205,0.402000302817856,1.876038985570666
81,2.47724029173164,-0.5023838392745277,-3.002064662884867,0.4490613983862479,-0.2555013221660957
82,2.293727876726133,2.281556346285324,1.2530919099086413,0.17531137233207228,0.48735292179890116
83,0.023261617357225026,4.462663123217371,-1.249798990170747,-0.5262542807095164,4.413896622877282
84,3.0460825818578265,1.292401722759633,-4.877973266132856,0.8615964285985959,-0.1764420896938679
85,2.329896783259491,0.695601701919532,0.1611422918205333,1.3009463628199147,2.486337961824789
86,2.5547322979107836,-2.978512581248302,-1.5073477895613778,-0.5666664576101132,-0.48606715480631246
87,-1.0451890897751248,1.5081240361443458,2.3059183957592553,-0.8934103783111389,0.35824562256917625
88,7.1920512413286986,2.966903087035245,-0.31755769905524567,-2.9423241069141888,2.07035179916541
89,2.7690618962816007,2.378661006481715,0.08786600204735565,0.7353833952779193,0.2512203428726986
90,0.7825862884022295,-3.077802755150267,-2.3846931191113745,1.036559138160955,0.4522577312805002
91,0.02608680411624554,-1.3866651118043865,1.9731511879413406,-1.22798671878123,-1.5901543480577618
92,3.345390480017062,-1.1022624030630608,1.4111152227770818,-0.44588688895064776,0.16616280883631498
93,2.5019752186516793,-2.833984000729466,-0.021269329105777876,-0.2443558427488151,-0.7499292380841865
94,-1.1388866026420843,-0.612816769159388,2.5321949118506777,1.2552065118075968,2.19956119341337
95,2.2704761304039534,0.9088878368911414,-0.47563841853056255,1.325026636866841,0.9913781105571147
96,0.8029170984052948,3.3387854186785058,-0.08044635279204006,-0.9088228031339028,0.7302141454454102
97,4.137939965974407,0.9746376785962406,-1.5609843170002735,1.343464659821421,0.8932499703549988
98,2.469629610234245,-2.0631305295393054,-0.2710558281852889,0.5941350082696317,-0.5743107448806383
99,-2.3882538983079753,1.208234879353428,1.4104601290121062,-2.4813306585666375,-1.0557536741585172
100,-0.18960857007299986,-0.28601780793878634,-0.3865932591042022,0.8195539356428442,-1.8503147582573864
101,1.8300443835736366,0.44278412297909125,0.7775342939429513,-2.050677849979837,0.8004318216674062
102,1.621385133105058,-2.185293287563288,-1.1280630431256222,0.7586475669540016,-0.9299147440229576
103,-0.9180598137334826,-0.37606303523691753,1.600632200267386,-0.8441759766333479,-0.5730757666310171
104,2.341598926332071,-1.5074430609107234,-0.9130911540929318,0.4098368765193707,-2.4610871367535876
105,0.5997543265643345,-0.18524433225836254,2.5521606787276014,1.2210726112641135,1.2607238352953927
106,3.5147882422083176,-1.673583627679637,-0.18501352526072398,-0.7799049597472912,-0.25308305477063103
107,0.35270828199296606,0.04037160981492206,1.5198043418944194,0.881934561180034,2.6543687509581755
108,2.3291051628350785,0.26498662004669554,-1.170359292519194,-1.655717083296163,-1.0116375838957123
109,1.9790921590787762,-0.8349001467587086,0.7157260798804045,-0.5606607766328499,-0.46534553851404326
110,-1.3934297600658778,-0.6789019878014223,-0.31279757640283457,0.03623547355405656,5.049407342199934
111,2.18932620693401,0.9572223961970033,-0.5244566598625499,0.5047024179477915,0.47843370573901106
112,1.2661447580929375,-0.32011370554506274,-1.0539584949286098,0.9248498110263877,-0.09956560175245731
113,1.0818991290559399,-1.1887565898244687,-0.23028866884187538,-1.2801868221798212,-0.5355869387404723
114,0.025857779019911133,-1.5448152129412942,0.10749041415437105,2.0638977093598037,0.282293366063786
115,3.3427459406226325,1.5788623074387664,1.4756387259697454,-2.1389345587387485,3.629494314780884
116,4.712646186375396,3.5641503432488517,-0.4123323075686953,-1.8118282809578103,0.18847092114091582
117,4.230130272332139,-0.3637112522212593,-1.0766246773987347,-2.438717895632047,-0.38819664821586025
118,1.4128720167170852,-0.5230262810120647,1.363430340071938,0.03628971404586543,0.251941226783046
119,2.0604484653867425,5.216493754723622,1.9162272708646308,0.809627519547283,3.361670985304126
120,0.8570849379435543,-0.8827558627519445,-5.050537329830609,0.8159461017722945,-0.7362410717174896
121,0.6995178281428797,-1.0842201325690595,1.0554502974893538,1.799064962430826,0.441269139445447
122,1.0684306942167014,2.9529430255946134,1.6600415134260487,0.5156014981955678,0.3061092761375151
123,-0.46404812171918086,-0.9379350447485988,-3.112452332655872,0.7295607005624271,-0.11345513704956708
124,-1.5469732542257373,-1.0452905956844065,-0.33407953320488093,-1.8958949374691765,0.33839602612431985
125,1.4968077112879308,-2.698804527015188,-0.9639824898235374,0.037569817286537396,1.7408166058623598
126,1.772251700043937,4.804769633579764,2.4590277144342143,1.4094933856804672,5.416930547664512
127,-0.8998798379485311,1.823993234799091,-5.079853732855462,0.998614781973688,-0.3592083764384379
128,2.8941344790677292,-2.1402003925690467,-1.1263594558499586,-0.40975961778675746,-0.0034020539074996583
129,0.5790650642012063,-1.4915224303115788,1.7829097982421562,-1.1728844811239858,-1.6193403257699612
130,1.6563764386041377,-0.9984121950882747,1.0856391790465547,-0.8122119401438138,-2.260768592262118
131,0.976034732303948,-2.5006516365178784,1.3124949023942754,-0.7512819941663176,-2.3481577954082686
132,2.9234798844737755,1.0378331047753464,3.1057548226133354,0.5048351207342748,-1.381220750194325
133,0.6736301052231132,-1.3543581028299603,0.01817000697302011,-1.0616307362831845,-2.721260624121073
134,2.6818072114826843,-3.86082214132456,0.6245334376320428,-0.04561113620611301,4.063987358226146
135,0.5934638061423324,-1.5672462693650568,0.3939618054744355,-2.320495178054849,-0.6173418111747746
136,2.816205136620692,-0.44608844300523837,0.5662526570439902,0.6971996732461744,-0.05606630903168986
137,3.2807259134472924,-1.6842957670500125,0.2332522011030338,-1.6221021002743754,-0.14287529345835934
138,2.0591498895515095,-3.656398072094011,1.2826667300030141,0.5610373354837321,0.7073235260436513
139,0.2784699075177855,-2.806827787458293,1.7155340137393118,0.5807339772263383,-1.1544815694912192
140,-0.18250797360245058,-1.972352423735884,1.3235249674441152,1.3030181950490471,0.24289938515941426
141,-2.2837454513155597,-0.21578213201807905,6.042301182764164,-4.722870699613636,-0.8249276829603744
142,-3.8244574330310175,-0.847944636391495,-2.163531572879932,-0.28147037704119554,0.10469665447790613
143,0.06985211718801679,0.9634109632430717,0.7656626098828738,2.431743389307733,-2.703013503970297
144,-1.4706089188290503,-0.5063089112762081,-0.08618147002091746,-1.7150801660250512,-2.5941079423950586
145,-0.4733175748930748,-0.4634366000824644,1.6719191225236696,0.4973339994823146,-0.47155406982817555
146,-1.5695944272309001,-1.4022153987524737,-0.42301558834885883,-0.5194041515565063,0.030177789760971848
147,-2.320618977057279,0.5482162043813905,1.1197207823659554,3.2533151372807203,-0.6929452258565728
148,1.4334617026556153,-1.2093060947335879,-0.49617217897969085,0.5498486828652098,-2.944322511358437
149,-4.9399586357005845,0.4557432093169516,-0.27040622915966317,-2.8317632926557064,1.9119208692127945
150,1.037926650235545,2.3564822238125034,-0.7868995018531286,1.0846253035194524,-0.6373476485606944
151,-1.9433751082646171,-0.526558065792193,-0.38322262215000913,0.7604195396801705,-0.02025741307562573
152,-0.2405883590241475,2.639147656615583,1.4464401813129972,2.2558446011356734,-0.602383752393097
153,-0.6501837464060901,0.6600783541814734,-0.7077067489086164,0.26167026332064985,1.1711596425300974
154,-4.602683836980264,3.683524192886701,-0.47962123499317055,1.3809219254133884,-1.6599368678245583
155,2.898420207674397,0.44457863603579506,-2.866872466349569,2.1447837452276963,-0.1101364353689198
156,3.5135872446340226,0.9417433992802877,1.3939281114312456,-1.9424028824841095,2.593109183039922
157,2.3081620402105325,1.4883619107353279,1.4349767294363587,1.1347128799571946,-0.28897951109080994
158,1.0177993479453513,0.3258899579608335,-1.2809083168519961,0.21495039989076883,-1.4965732224123347
159,-3.4034587981650186,-0.29058418277523307,-1.2730751366197268,-1.0368325115325372,-0.4070913274306327
160,1.234113749697342,-1.860836358867561,-0.16847960316620372,-1.2740450459844765,-0.16585352160045486
161,-2.060352698042306,0.5253151852188241,1.7816874900565598,3.0058074970940174,2.095245414840369
162,-1.7290628153814884,-0.9658041511865478,-2.2890706686816973,-0.40385903844798077,-0.8548135986548997
163,-2.080638934226454,-2.003928037243017,-0.33771492577769224,0.48575495985197087,0.8845987280807454
164,-0.829742374644899,-0.4705502245169557,0.18597106751674602,0.45549505644723043,0.317271102135013
165,-2.604553535929124,-2.1761535525184463,-2.131469526724631,-0.9226570905019096,0.048172544950072164
166,0.5109019548216185,-0.2823262686463761,0.09311421628000506,-0.3675941958574564,1.0860821440287822
167,2.7267169037011443,-2.977225810190102,-1.2518059971826103,-0.08032977612612423,-1.6584322798336026
168,-0.13630134932711596,-1.2901029084527755,2.847512182216168,1.0170060816999513,1.7150801474531145
169,1.2173430480286156,-3.399019048728362,-0.8709649338800641,0.034069983787620654,-0.5427076517155767
170,-5.028471148075146,-1.4866310422567444,0.7108601357585467,-0.1469858172047091,0.9513849769252042
171,0.6339722817391232,-1.9834245681523832,-0.7785564312393375,-0.5676468764827646,1.6122798935219922
172,2.4722867119730783,-1.161178906516495,1.2792426851651368,1.7675370094278788,1.3625865419228318
173,0.9200464037453528,-1.83262886992704,1.3509477281651106,1.3478011973035338,0.6342100360114374
174,0.1471721245211836,-0.9122709313262123,1.4918003892118235,2.347669006694411,0.744565583195955
175,-1.6373977219426177,-0.035686127892666196,0.6096990486189414,2.6015322825352007,-0.6654725378023488
176,1.6407133025131806,0.7809638158975596,0.053590521160387455,-1.2915995090145571,3.7028144737802933
177,0.959654132723397,-0.5046229157194728,-1.1076748316389566,2.4836026368729436,-1.0199265632886514
178,-1.2895163433198282,-3.046999663442356,-0.3066297865617221,1.9430793178191377,0.9763833367392847
179,-2.340195288343079,2.485030478197046,3.598459549532031,6.044745453795373,-4.498589174178574
180,-3.961546908271724,0.8172899587068241,-1.4733124797905681,0.1579814162573333,0.651188437298944
181,-0.9571975196518225,-1.1820282716275579,-1.3809143707642626,2.359146503816996,2.1962661969456696
182,-3.623033227364714,0.1699761619842298,-1.1820296622016395,0.043874265428724,0.603291969807663
183,-2.169211461482723,1.3725555602404556,-1.4352145414179693,1.216050106287508,2.1170695917954387
184,0.9514033687328876,1.7364088893513725,-2.1872186524468376,-0.27111454814148017,-1.9016394258343103
185,-3.6122619115397434,2.0319154603424896,-1.3238275843829435,0.34703109329427423,2.2334118947371944
186,-1.12446383807462,-0.10349553265864085,-3.2130375636161146,2.3966206405991457,-0.07942343389208859
187,-4.120374413137727,2.0692164031508953,-0.4831153435191986,1.941319332867685,-0.6627632667087371
188,-3.0359478034591714,-0.5961265417171489,-3.0102233628588184,-0.3406554983280121,-0.6235458750310636
189,1.3069865632274884,0.8663588928147065,0.6090698861569774,1.701074622107722,-0.4908332716319825
190,-1.8495896639400418,-1.0412240124718506,-1.5038368255678407,-0.6031256181798272,1.2929423700537073
191,-1.9310412437681097,-1.054337045628553,-0.45687167773284,-1.7730491378869535,0.07690032793480137
192,-4.900821385576636,-1.0979021278787038,4.4040453420329975,-1.884549845881558,-0.09323314185960321
193,-0.022462296848332328,0.6145506650448838,-1.3575491293686663,0.09190785626812215,0.926713492677162
194,-1.6220769958531962,5.4948707292260535,-0.24081577949192945,-3.4782531655938898,0.6093527778423952
195,-0.11701411101904413,6.486187452070035,-4.226295021482477,-4.464978989031911,1.6579263070973327
196,-2.388878872905761,4.757394908979748,-5.683014493468192,-1.4463174604139153,1.601989538159764
197,3.7489975765233696,-0.09810285445913966,-3.999059167192064,-0.6846366754618914,-0.8809476759048297
198,-5.886780905328103,-0.07234673012655668,-0.06435682822017076,1.762065924813754,3.365686168670995
199,-1.1563905085901895,-0.01681858626972104,-1.921642710454792,0.14377776761112587,-1.5777262396652125
200,-4.691276140686152,2.751313093476659,-0.17769206085595454,-0.7399411227480764,-1.3984886579048512
201,0.28759463579017575,3.166570045181292,0.001075402078338982,5.358980382133577,-2.407838996486268
202,-2.1938038199141694,0.6830135069359928,-0.029686590894652927,1.1092479934948687,-0.9586657632798897
203,-0.23156748309481004,-0.7560801676166978,-1.0959293878035994,-1.0106478506424241,-0.8765370797722132
204,1.3571790498078573,0.8358092444281435,0.401473161602043,0.6132662584359867,3.1548505764879895
205,2.468568672582345,-1.4382687063976018,-2.029210905211059,-1.3704589404576721,-1.0557642382109667
206,-1.2011848746863003,0.9623322824508761,0.4303585130801687,0.4536777730803149,-0.29951452329657835
207,-5.313758647680244,2.3339261906633855,-2.3446206314824845,-2.838675569307245,-1.914289823706399
208,-3.094174998000059,1.2574635545423085,-2.101438847756471,-0.3423983995690904,0.7863671224995435
209,-1.0059245615188939,0.7712722752016827,-2.200684278324415,-2.2042216401871118,0.34231409290319365
